sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel
TXN013241,2025-10-29,PROD0077,WH05,1,732.06,Online
TXN013242,2025-10-29,PROD0010,WH01,2,198.25,Online
TXN013243,2025-10-29,PROD0026,WH01,1,482.99,Online
TXN013244,2025-10-29,PROD0011,WH03,1,515.6,Online
TXN013245,2025-10-29,PROD0035,WH05,1,224.81,Retail
TXN013246,2025-10-29,PROD0031,WH05,1,159.65,Online
TXN013247,2025-10-29,PROD0007,WH02,5,385.91,Retail
TXN013248,2025-10-29,PROD0056,WH04,1,306.56,Online
TXN013249,2025-10-29,PROD0101,WH04,1,335.07,Retail
TXN013250,2025-10-29,PROD0102,WH02,1,196.25,Retail
TXN013251,2025-10-29,PROD0006,WH02,1,342.18,Online
TXN013252,2025-10-29,PROD0027,WH02,1,262.97,Online
TXN013253,2025-10-29,PROD0046,WH03,1,328.39,Online
TXN013254,2025-10-29,PROD0067,WH02,2,272.24,Retail
TXN013255,2025-10-29,PROD0117,WH03,1,478.38,Online
TXN013256,2025-10-29,PROD0051,WH05,1,771.14,Online
TXN013257,2025-10-29,PROD0103,WH04,2,731.07,Online
TXN013258,2025-10-29,PROD0011,WH04,1,515.6,Online
TXN013259,2025-10-29,PROD0097,WH01,2,172.41,Retail
TXN013260,2025-10-29,PROD0085,WH04,2,350.45,Retail
TXN013261,2025-10-29,PROD0007,WH02,1,385.91,Retail
TXN013262,2025-10-29,PROD0091,WH03,2,922.1,Online
TXN013263,2025-10-29,PROD0011,WH04,1,515.6,Online
TXN013264,2025-10-29,PROD0034,WH04,1,126.65,Wholesale
TXN013265,2025-10-29,PROD0037,WH05,1,720.85,Wholesale
TXN013266,2025-10-29,PROD0065,WH05,2,431.82,Online
TXN013267,2025-10-29,PROD0077,WH02,1,732.06,Retail
TXN013268,2025-10-29,PROD0010,WH02,2,198.25,Online
TXN013269,2025-10-29,PROD0062,WH04,1,576.67,Online
TXN013270,2025-10-29,PROD0125,WH01,1,799.62,Online
TXN013271,2025-10-29,PROD0058,WH04,1,407.28,Retail
TXN013272,2025-10-29,PROD0056,WH05,1,306.56,Online
TXN013273,2025-10-29,PROD0118,WH02,3,44.34,Retail
TXN013274,2025-10-29,PROD0024,WH01,3,237.44,Online
TXN013275,2025-10-29,PROD0021,WH01,3,657.4,Online
TXN013276,2025-10-29,PROD0078,WH04,1,368.28,Wholesale
TXN013277,2025-10-29,PROD0054,WH03,5,144.85,Online
TXN013278,2025-10-29,PROD0111,WH04,1,267.82,Online
TXN013279,2025-10-29,PROD0093,WH04,2,718.31,Online
TXN013280,2025-10-29,PROD0048,WH04,4,468.79,Online
TXN013281,2025-10-29,PROD0036,WH04,2,222.07,Online
TXN013282,2025-10-29,PROD0125,WH04,1,799.62,Online
TXN013283,2025-10-29,PROD0028,WH03,2,179.6,Online
TXN013284,2025-10-29,PROD0027,WH05,2,262.97,Retail
TXN013285,2025-10-29,PROD0021,WH02,1,657.4,Retail
TXN013286,2025-10-29,PROD0086,WH05,4,308.34,Online
TXN013287,2025-10-29,PROD0117,WH04,3,478.38,Wholesale
TXN013288,2025-10-29,PROD0067,WH05,1,272.24,Wholesale
TXN013289,2025-10-29,PROD0061,WH01,8,35.05,Retail
TXN013290,2025-10-29,PROD0012,WH05,1,625.07,Retail
TXN013291,2025-10-29,PROD0002,WH05,1,766.66,Retail
TXN013292,2025-10-29,PROD0073,WH02,4,314.02,Online
TXN013293,2025-10-29,PROD0099,WH02,2,345.24,Retail
TXN013294,2025-10-29,PROD0021,WH02,1,657.4,Retail
TXN013295,2025-10-29,PROD0113,WH02,2,290.11,Online
TXN013296,2025-10-29,PROD0127,WH05,1,815.22,Online
TXN013297,2025-10-29,PROD0001,WH04,2,400.23,Wholesale
TXN013298,2025-10-29,PROD0100,WH04,3,433.5,Online
TXN013299,2025-10-29,PROD0021,WH05,1,657.4,Retail
TXN013300,2025-10-29,PROD0035,WH04,2,224.81,Online
TXN013301,2025-10-29,PROD0058,WH04,5,407.28,Online
TXN013302,2025-10-29,PROD0057,WH04,1,229.78,Retail
TXN013303,2025-10-29,PROD0082,WH05,2,302.75,Online
TXN013304,2025-10-29,PROD0066,WH02,1,512.81,Online
TXN013305,2025-10-29,PROD0001,WH05,1,400.23,Online
TXN013306,2025-10-29,PROD0015,WH04,1,414.86,Online
TXN013307,2025-10-29,PROD0035,WH02,6,224.81,Online
TXN013308,2025-10-29,PROD0014,WH05,1,206.63,Online
TXN013309,2025-10-29,PROD0115,WH02,1,607.39,Retail
TXN013310,2025-10-29,PROD0059,WH05,1,529.33,Retail
TXN013311,2025-10-29,PROD0070,WH04,2,291.98,Retail
TXN013312,2025-10-29,PROD0018,WH04,16,22.79,Wholesale
TXN013313,2025-10-29,PROD0073,WH02,2,314.02,Online
TXN013314,2025-10-29,PROD0094,WH02,5,54.93,Online
TXN013315,2025-10-29,PROD0080,WH04,1,149.97,Online
TXN013316,2025-10-29,PROD0081,WH04,4,41.47,Wholesale
TXN013317,2025-10-29,PROD0042,WH02,13,61.35,Online
TXN013318,2025-10-29,PROD0054,WH04,1,144.85,Retail
TXN013319,2025-10-29,PROD0065,WH05,1,431.82,Wholesale
TXN013320,2025-10-29,PROD0075,WH02,2,736.06,Online
TXN013321,2025-10-29,PROD0042,WH02,11,61.35,Online
TXN013322,2025-10-29,PROD0017,WH01,5,168.37,Online
TXN013323,2025-10-29,PROD0049,WH01,1,416.0,Online
TXN013324,2025-10-29,PROD0101,WH04,1,335.07,Online
TXN013325,2025-10-29,PROD0127,WH03,1,815.22,Online
TXN013326,2025-10-29,PROD0024,WH05,5,237.44,Online
TXN013327,2025-10-29,PROD0049,WH05,2,416.0,Wholesale
TXN013328,2025-10-29,PROD0057,WH05,1,229.78,Retail
TXN013329,2025-10-29,PROD0046,WH03,4,328.39,Online
TXN013330,2025-10-29,PROD0121,WH04,2,583.3,Retail
TXN013331,2025-10-29,PROD0066,WH05,4,512.81,Online
TXN013332,2025-10-30,PROD0012,WH03,1,625.07,Online
TXN013333,2025-10-30,PROD0067,WH03,1,272.24,Online
TXN013334,2025-10-30,PROD0078,WH04,1,368.28,Online
TXN013335,2025-10-30,PROD0102,WH03,3,196.25,Online
TXN013336,2025-10-30,PROD0120,WH03,2,807.25,Online
TXN013337,2025-10-30,PROD0046,WH01,1,328.39,Online
TXN013338,2025-10-30,PROD0123,WH05,2,458.85,Wholesale
TXN013339,2025-10-30,PROD0084,WH02,1,563.23,Wholesale
TXN013340,2025-10-30,PROD0081,WH04,13,41.47,Retail
TXN013341,2025-10-30,PROD0005,WH04,1,170.46,Online
TXN013342,2025-10-30,PROD0123,WH05,1,458.85,Retail
TXN013343,2025-10-30,PROD0046,WH05,6,328.39,Retail
TXN013344,2025-10-30,PROD0086,WH04,3,308.34,Online
TXN013345,2025-10-30,PROD0057,WH05,1,229.78,Wholesale
TXN013346,2025-10-30,PROD0125,WH01,1,799.62,Online
TXN013347,2025-10-30,PROD0027,WH04,2,262.97,Retail
TXN013348,2025-10-30,PROD0115,WH02,1,607.39,Wholesale
TXN013349,2025-10-30,PROD0076,WH05,2,105.69,Online
TXN013350,2025-10-30,PROD0117,WH01,4,478.38,Online
TXN013351,2025-10-30,PROD0017,WH03,2,168.37,Retail
TXN013352,2025-10-30,PROD0106,WH01,6,51.83,Retail
TXN013353,2025-10-30,PROD0060,WH05,2,379.48,Online
TXN013354,2025-10-30,PROD0124,WH04,2,391.84,Retail
TXN013355,2025-10-30,PROD0053,WH03,1,566.68,Online
TXN013356,2025-10-30,PROD0051,WH04,2,771.14,Retail
TXN013357,2025-10-30,PROD0127,WH03,1,815.22,Retail
TXN013358,2025-10-30,PROD0028,WH05,3,179.6,Retail
TXN013359,2025-10-30,PROD0103,WH02,1,731.07,Online
TXN013360,2025-10-30,PROD0074,WH01,2,522.27,Online
TXN013361,2025-10-30,PROD0064,WH02,1,563.89,Online
TXN013362,2025-10-30,PROD0057,WH01,2,229.78,Retail
TXN013363,2025-10-30,PROD0013,WH02,2,231.03,Retail
TXN013364,2025-10-30,PROD0101,WH05,4,335.07,Retail
TXN013365,2025-10-30,PROD0115,WH05,2,607.39,Retail
TXN013366,2025-10-30,PROD0122,WH03,1,792.76,Retail
TXN013367,2025-10-30,PROD0032,WH05,12,66.91,Retail
TXN013368,2025-10-30,PROD0008,WH05,14,40.03,Retail
TXN013369,2025-10-30,PROD0107,WH05,1,546.29,Retail
TXN013370,2025-10-30,PROD0067,WH02,5,272.24,Online
TXN013371,2025-10-30,PROD0115,WH02,2,607.39,Wholesale
TXN013372,2025-10-30,PROD0121,WH04,1,583.3,Retail
TXN013373,2025-10-30,PROD0032,WH04,8,66.91,Online
TXN013374,2025-10-30,PROD0042,WH03,2,61.35,Online
TXN013375,2025-10-30,PROD0119,WH05,5,62.53,Wholesale
TXN013376,2025-10-30,PROD0036,WH05,5,222.07,Retail
TXN013377,2025-10-30,PROD0004,WH04,3,299.93,Retail
TXN013378,2025-10-30,PROD0041,WH01,2,313.32,Retail
TXN013379,2025-10-30,PROD0068,WH05,2,154.66,Retail
TXN013380,2025-10-30,PROD0096,WH03,2,785.16,Online
TXN013381,2025-10-30,PROD0029,WH05,1,216.16,Retail
TXN013382,2025-10-30,PROD0002,WH02,1,766.66,Online
TXN013383,2025-10-30,PROD0102,WH02,4,196.25,Online
TXN013384,2025-10-30,PROD0093,WH01,2,718.31,Online
TXN013385,2025-10-30,PROD0084,WH01,1,563.23,Retail
TXN013386,2025-10-30,PROD0084,WH05,1,563.23,Retail
TXN013387,2025-10-30,PROD0075,WH03,1,736.06,Online
TXN013388,2025-10-30,PROD0073,WH04,2,314.02,Retail
TXN013389,2025-10-30,PROD0064,WH01,1,563.89,Wholesale
TXN013390,2025-10-30,PROD0033,WH02,1,535.58,Online
TXN013391,2025-10-30,PROD0075,WH02,2,736.06,Online
TXN013392,2025-10-30,PROD0026,WH01,1,482.99,Online
TXN013393,2025-10-30,PROD0046,WH04,6,328.39,Online
TXN013394,2025-10-30,PROD0036,WH02,2,222.07,Online
TXN013395,2025-10-30,PROD0098,WH01,1,352.46,Online
TXN013396,2025-10-30,PROD0126,WH02,1,543.44,Retail
TXN013397,2025-10-30,PROD0067,WH04,1,272.24,Retail
TXN013398,2025-10-30,PROD0063,WH05,4,560.04,Retail
TXN013399,2025-10-30,PROD0115,WH05,1,607.39,Online
TXN013400,2025-10-30,PROD0092,WH01,2,84.39,Retail
TXN013401,2025-10-30,PROD0047,WH05,1,539.17,Retail
TXN013402,2025-10-30,PROD0005,WH05,3,170.46,Online
TXN013403,2025-10-30,PROD0030,WH05,1,307.89,Retail
TXN013404,2025-10-30,PROD0113,WH04,2,290.11,Online
TXN013405,2025-10-30,PROD0110,WH05,1,84.13,Wholesale
TXN013406,2025-10-30,PROD0029,WH05,1,216.16,Retail
TXN013407,2025-10-30,PROD0097,WH05,2,172.41,Retail
TXN013408,2025-10-30,PROD0082,WH04,1,302.75,Retail
TXN013409,2025-10-30,PROD0060,WH05,1,379.48,Online
TXN013410,2025-10-30,PROD0037,WH05,2,720.85,Online
TXN013411,2025-10-30,PROD0103,WH03,1,731.07,Online
TXN013412,2025-10-30,PROD0119,WH03,4,62.53,Retail
TXN013413,2025-10-30,PROD0072,WH02,5,109.21,Online
TXN013414,2025-10-30,PROD0034,WH02,1,126.65,Retail
TXN013415,2025-10-30,PROD0044,WH01,16,10.47,Online
TXN013416,2025-10-30,PROD0091,WH04,1,922.1,Online
TXN013417,2025-10-30,PROD0093,WH01,1,718.31,Retail
TXN013418,2025-10-30,PROD0037,WH03,1,720.85,Online
TXN013419,2025-10-30,PROD0081,WH04,9,41.47,Retail
TXN013420,2025-10-30,PROD0032,WH05,17,66.91,Retail
TXN013421,2025-10-30,PROD0030,WH02,1,307.89,Online
TXN013422,2025-10-30,PROD0107,WH02,3,546.29,Retail
TXN013423,2025-10-30,PROD0044,WH01,14,10.47,Online
TXN013424,2025-10-30,PROD0123,WH05,2,458.85,Wholesale
TXN013425,2025-10-30,PROD0091,WH05,1,922.1,Online
TXN013426,2025-10-30,PROD0081,WH01,3,41.47,Retail
TXN013427,2025-10-30,PROD0045,WH02,1,443.22,Retail
TXN013428,2025-10-30,PROD0097,WH05,2,172.41,Retail
TXN013429,2025-10-30,PROD0082,WH05,1,302.75,Retail
TXN013430,2025-10-30,PROD0028,WH01,5,179.6,Online
TXN013431,2025-10-30,PROD0046,WH05,6,328.39,Retail
TXN013432,2025-10-30,PROD0045,WH05,1,443.22,Wholesale
TXN013433,2025-10-30,PROD0067,WH05,5,272.24,Online
TXN013434,2025-10-30,PROD0099,WH05,5,345.24,Retail
TXN013435,2025-10-30,PROD0056,WH04,1,306.56,Wholesale
TXN013436,2025-10-30,PROD0124,WH04,1,391.84,Online
TXN013437,2025-10-30,PROD0108,WH01,2,158.82,Retail
TXN013438,2025-10-30,PROD0042,WH03,6,61.35,Online
TXN013439,2025-10-30,PROD0071,WH01,5,217.26,Online
TXN013440,2025-10-30,PROD0091,WH04,1,922.1,Retail
TXN013441,2025-10-30,PROD0081,WH05,13,41.47,Online
TXN013442,2025-10-30,PROD0059,WH03,1,529.33,Online
TXN013443,2025-10-30,PROD0114,WH05,1,87.96,Retail
TXN013444,2025-10-30,PROD0083,WH05,2,183.43,Retail
TXN013445,2025-10-31,PROD0086,WH01,1,308.34,Wholesale
TXN013446,2025-10-31,PROD0027,WH05,3,262.97,Online
TXN013447,2025-10-31,PROD0002,WH04,1,766.66,Online
TXN013448,2025-10-31,PROD0077,WH02,1,732.06,Online
TXN013449,2025-10-31,PROD0026,WH05,1,482.99,Wholesale
TXN013450,2025-10-31,PROD0104,WH01,1,709.27,Online
TXN013451,2025-10-31,PROD0105,WH03,2,568.46,Online
TXN013452,2025-10-31,PROD0079,WH04,2,698.45,Retail
TXN013453,2025-10-31,PROD0036,WH05,1,222.07,Online
TXN013454,2025-10-31,PROD0007,WH05,5,385.91,Online
TXN013455,2025-10-31,PROD0029,WH05,2,216.16,Wholesale
TXN013456,2025-10-31,PROD0014,WH03,3,206.63,Retail
TXN013457,2025-10-31,PROD0092,WH03,2,84.39,Online
TXN013458,2025-10-31,PROD0019,WH05,1,254.68,Wholesale
TXN013459,2025-10-31,PROD0101,WH05,2,335.07,Retail
TXN013460,2025-10-31,PROD0125,WH02,1,799.62,Online
TXN013461,2025-10-31,PROD0108,WH05,2,158.82,Retail
TXN013462,2025-10-31,PROD0127,WH04,1,815.22,Online
TXN013463,2025-10-31,PROD0102,WH03,1,196.25,Online
TXN013464,2025-10-31,PROD0032,WH05,7,66.91,Online
TXN013465,2025-10-31,PROD0128,WH03,7,88.9,Online
TXN013466,2025-10-31,PROD0029,WH01,5,216.16,Retail
TXN013467,2025-10-31,PROD0014,WH01,2,206.63,Online
TXN013468,2025-10-31,PROD0008,WH02,7,40.03,Wholesale
TXN013469,2025-10-31,PROD0070,WH03,2,291.98,Online
TXN013470,2025-10-31,PROD0048,WH05,1,468.79,Online
TXN013471,2025-10-31,PROD0026,WH04,2,482.99,Wholesale
TXN013472,2025-10-31,PROD0049,WH04,1,416.0,Online
TXN013473,2025-10-31,PROD0063,WH02,2,560.04,Retail
TXN013474,2025-10-31,PROD0006,WH03,1,342.18,Retail
TXN013475,2025-10-31,PROD0041,WH05,2,313.32,Online
TXN013476,2025-10-31,PROD0105,WH01,3,568.46,Retail
TXN013477,2025-10-31,PROD0077,WH04,2,732.06,Wholesale
TXN013478,2025-10-31,PROD0126,WH02,1,543.44,Online
TXN013479,2025-10-31,PROD0081,WH02,8,41.47,Online
TXN013480,2025-10-31,PROD0008,WH01,14,40.03,Online
TXN013481,2025-10-31,PROD0047,WH02,2,539.17,Online
TXN013482,2025-10-31,PROD0012,WH02,1,625.07,Online
TXN013483,2025-10-31,PROD0105,WH05,2,568.46,Online
TXN013484,2025-10-31,PROD0040,WH03,2,530.8,Online
TXN013485,2025-10-31,PROD0052,WH03,4,728.74,Retail
TXN013486,2025-10-31,PROD0031,WH04,5,159.65,Online
TXN013487,2025-10-31,PROD0009,WH05,1,577.1,Online
TXN013488,2025-10-31,PROD0109,WH03,2,891.71,Retail
TXN013489,2025-10-31,PROD0079,WH04,4,698.45,Online
TXN013490,2025-10-31,PROD0111,WH03,3,267.82,Retail
TXN013491,2025-10-31,PROD0011,WH03,1,515.6,Retail
TXN013492,2025-10-31,PROD0015,WH01,1,414.86,Retail
TXN013493,2025-10-31,PROD0121,WH01,3,583.3,Retail
TXN013494,2025-10-31,PROD0055,WH03,1,610.6,Wholesale
TXN013495,2025-10-31,PROD0070,WH02,2,291.98,Retail
TXN013496,2025-10-31,PROD0026,WH04,1,482.99,Retail
TXN013497,2025-10-31,PROD0103,WH03,1,731.07,Online
TXN013498,2025-10-31,PROD0106,WH02,10,51.83,Online
TXN013499,2025-10-31,PROD0114,WH01,3,87.96,Retail
TXN013500,2025-10-31,PROD0043,WH05,1,430.69,Online
TXN013501,2025-10-31,PROD0121,WH05,3,583.3,Online
TXN013502,2025-10-31,PROD0124,WH03,2,391.84,Online
TXN013503,2025-10-31,PROD0117,WH01,2,478.38,Online
TXN013504,2025-10-31,PROD0078,WH05,1,368.28,Retail
TXN013505,2025-10-31,PROD0026,WH04,3,482.99,Online
TXN013506,2025-10-31,PROD0124,WH04,2,391.84,Online
TXN013507,2025-10-31,PROD0094,WH03,13,54.93,Online
TXN013508,2025-10-31,PROD0092,WH04,11,84.39,Online
TXN013509,2025-10-31,PROD0123,WH05,1,458.85,Online
TXN013510,2025-10-31,PROD0086,WH05,4,308.34,Online
TXN013511,2025-10-31,PROD0084,WH01,1,563.23,Online
TXN013512,2025-10-31,PROD0046,WH03,1,328.39,Online
TXN013513,2025-10-31,PROD0095,WH05,2,226.49,Online
TXN013514,2025-10-31,PROD0043,WH04,1,430.69,Online
TXN013515,2025-10-31,PROD0019,WH04,6,254.68,Online
TXN013516,2025-10-31,PROD0004,WH03,1,299.93,Online
TXN013517,2025-10-31,PROD0101,WH01,2,335.07,Online
TXN013518,2025-10-31,PROD0029,WH02,1,216.16,Online
TXN013519,2025-10-31,PROD0095,WH04,1,226.49,Retail
TXN013520,2025-10-31,PROD0040,WH05,1,530.8,Online
TXN013521,2025-10-31,PROD0072,WH04,1,109.21,Online
TXN013522,2025-10-31,PROD0043,WH05,1,430.69,Retail
TXN013523,2025-10-31,PROD0044,WH03,5,10.47,Online
TXN013524,2025-10-31,PROD0110,WH01,2,84.13,Wholesale
TXN013525,2025-10-31,PROD0083,WH03,1,183.43,Online
TXN013526,2025-10-31,PROD0081,WH04,10,41.47,Online
TXN013527,2025-10-31,PROD0127,WH05,1,815.22,Online
TXN013528,2025-10-31,PROD0064,WH03,1,563.89,Online
TXN013529,2025-10-31,PROD0097,WH05,2,172.41,Wholesale
TXN013530,2025-10-31,PROD0086,WH04,3,308.34,Wholesale
TXN013531,2025-10-31,PROD0065,WH05,1,431.82,Wholesale
TXN013532,2025-10-31,PROD0115,WH05,3,607.39,Online
TXN013533,2025-10-31,PROD0011,WH02,1,515.6,Retail
TXN013534,2025-10-31,PROD0093,WH04,1,718.31,Online
TXN013535,2025-10-31,PROD0005,WH02,2,170.46,Wholesale
TXN013536,2025-10-31,PROD0016,WH02,2,113.06,Online
TXN013537,2025-10-31,PROD0007,WH05,2,385.91,Online
TXN013538,2025-10-31,PROD0128,WH02,6,88.9,Online
TXN013539,2025-10-31,PROD0084,WH05,1,563.23,Retail
TXN013540,2025-10-31,PROD0095,WH04,3,226.49,Online
TXN013541,2025-10-31,PROD0030,WH04,5,307.89,Online
TXN013542,2025-11-01,PROD0060,WH04,7,379.48,Retail
TXN013543,2025-11-01,PROD0076,WH05,1,105.69,Online
TXN013544,2025-11-01,PROD0071,WH05,7,217.26,Retail
TXN013545,2025-11-01,PROD0110,WH05,2,84.13,Retail
TXN013546,2025-11-01,PROD0113,WH05,1,290.11,Online
TXN013547,2025-11-01,PROD0044,WH04,15,10.47,Online
TXN013548,2025-11-01,PROD0042,WH02,1,61.35,Online
TXN013549,2025-11-01,PROD0058,WH02,1,407.28,Retail
TXN013550,2025-11-01,PROD0015,WH01,1,414.86,Retail
TXN013551,2025-11-01,PROD0119,WH03,9,62.53,Retail
TXN013552,2025-11-01,PROD0046,WH05,1,328.39,Online
TXN013553,2025-11-01,PROD0089,WH05,1,310.46,Online
TXN013554,2025-11-01,PROD0032,WH03,17,66.91,Retail
TXN013555,2025-11-01,PROD0106,WH03,5,51.83,Retail
TXN013556,2025-11-01,PROD0062,WH05,1,576.67,Online
TXN013557,2025-11-01,PROD0128,WH05,12,88.9,Online
TXN013558,2025-11-01,PROD0117,WH03,4,478.38,Retail
TXN013559,2025-11-01,PROD0069,WH04,4,279.79,Retail
TXN013560,2025-11-01,PROD0016,WH02,3,113.06,Online
TXN013561,2025-11-01,PROD0087,WH02,2,387.06,Online
TXN013562,2025-11-01,PROD0125,WH01,1,799.62,Online
TXN013563,2025-11-01,PROD0031,WH03,1,159.65,Retail
TXN013564,2025-11-01,PROD0036,WH03,1,222.07,Online
TXN013565,2025-11-01,PROD0009,WH05,3,577.1,Online
TXN013566,2025-11-01,PROD0056,WH02,3,306.56,Retail
TXN013567,2025-11-01,PROD0065,WH05,4,431.82,Online
TXN013568,2025-11-01,PROD0105,WH01,1,568.46,Online
TXN013569,2025-11-01,PROD0121,WH05,1,583.3,Retail
TXN013570,2025-11-01,PROD0109,WH03,1,891.71,Online
TXN013571,2025-11-01,PROD0115,WH01,1,607.39,Online
TXN013572,2025-11-01,PROD0011,WH02,1,515.6,Online
TXN013573,2025-11-01,PROD0047,WH03,4,539.17,Online
TXN013574,2025-11-01,PROD0076,WH05,1,105.69,Retail
TXN013575,2025-11-01,PROD0056,WH05,7,306.56,Online
TXN013576,2025-11-01,PROD0125,WH04,3,799.62,Retail
TXN013577,2025-11-01,PROD0037,WH05,4,720.85,Online
TXN013578,2025-11-01,PROD0048,WH02,1,468.79,Online
TXN013579,2025-11-01,PROD0049,WH04,1,416.0,Retail
TXN013580,2025-11-01,PROD0071,WH03,3,217.26,Retail
TXN013581,2025-11-01,PROD0027,WH02,1,262.97,Online
TXN013582,2025-11-01,PROD0035,WH04,4,224.81,Retail
TXN013583,2025-11-01,PROD0044,WH01,14,10.47,Online
TXN013584,2025-11-01,PROD0008,WH02,3,40.03,Retail
TXN013585,2025-11-01,PROD0089,WH05,2,310.46,Retail
TXN013586,2025-11-01,PROD0070,WH04,1,291.98,Wholesale
TXN013587,2025-11-01,PROD0050,WH02,1,506.94,Retail
TXN013588,2025-11-01,PROD0035,WH05,4,224.81,Online
TXN013589,2025-11-01,PROD0087,WH04,4,387.06,Online
TXN013590,2025-11-01,PROD0078,WH03,1,368.28,Retail
TXN013591,2025-11-01,PROD0078,WH04,3,368.28,Wholesale
TXN013592,2025-11-01,PROD0115,WH01,1,607.39,Retail
TXN013593,2025-11-01,PROD0054,WH05,1,144.85,Online
TXN013594,2025-11-01,PROD0014,WH05,6,206.63,Retail
TXN013595,2025-11-01,PROD0003,WH01,16,92.84,Online
TXN013596,2025-11-01,PROD0020,WH01,1,363.62,Online
TXN013597,2025-11-01,PROD0110,WH03,2,84.13,Wholesale
TXN013598,2025-11-01,PROD0102,WH02,1,196.25,Retail
TXN013599,2025-11-01,PROD0061,WH04,17,35.05,Online
TXN013600,2025-11-01,PROD0046,WH04,1,328.39,Online
TXN013601,2025-11-01,PROD0110,WH05,2,84.13,Retail
TXN013602,2025-11-01,PROD0048,WH03,1,468.79,Retail
TXN013603,2025-11-01,PROD0104,WH05,1,709.27,Online
TXN013604,2025-11-01,PROD0105,WH02,1,568.46,Online
TXN013605,2025-11-01,PROD0092,WH03,14,84.39,Retail
TXN013606,2025-11-01,PROD0086,WH05,1,308.34,Wholesale
TXN013607,2025-11-01,PROD0007,WH04,5,385.91,Retail
TXN013608,2025-11-01,PROD0090,WH04,3,890.04,Online
TXN013609,2025-11-01,PROD0036,WH05,4,222.07,Online
TXN013610,2025-11-01,PROD0037,WH05,1,720.85,Retail
TXN013611,2025-11-01,PROD0022,WH03,3,88.86,Retail
TXN013612,2025-11-01,PROD0050,WH04,1,506.94,Online
TXN013613,2025-11-01,PROD0010,WH05,1,198.25,Wholesale
TXN013614,2025-11-01,PROD0019,WH01,1,254.68,Online
TXN013615,2025-11-01,PROD0123,WH04,3,458.85,Retail
TXN013616,2025-11-01,PROD0007,WH04,4,385.91,Online
TXN013617,2025-11-01,PROD0028,WH03,5,179.6,Retail
TXN013618,2025-11-01,PROD0019,WH01,1,254.68,Retail
TXN013619,2025-11-01,PROD0095,WH03,4,226.49,Online
TXN013620,2025-11-01,PROD0031,WH04,4,159.65,Online
TXN013621,2025-11-01,PROD0090,WH04,1,890.04,Retail
TXN013622,2025-11-01,PROD0028,WH05,5,179.6,Online
TXN013623,2025-11-01,PROD0073,WH01,3,314.02,Online
TXN013624,2025-11-01,PROD0095,WH03,3,226.49,Online
TXN013625,2025-11-01,PROD0008,WH02,5,40.03,Online
TXN013626,2025-11-01,PROD0010,WH02,5,198.25,Retail
TXN013627,2025-11-01,PROD0027,WH04,3,262.97,Wholesale
TXN013628,2025-11-01,PROD0122,WH03,1,792.76,Retail
TXN013629,2025-11-01,PROD0030,WH04,3,307.89,Retail
TXN013630,2025-11-01,PROD0010,WH02,1,198.25,Online
TXN013631,2025-11-01,PROD0015,WH05,1,414.86,Retail
TXN013632,2025-11-01,PROD0011,WH01,3,515.6,Online
TXN013633,2025-11-01,PROD0073,WH03,1,314.02,Online
TXN013634,2025-11-01,PROD0061,WH04,18,35.05,Retail
TXN013635,2025-11-01,PROD0054,WH05,6,144.85,Online
TXN013636,2025-11-01,PROD0001,WH05,3,400.23,Online
TXN013637,2025-11-01,PROD0010,WH03,6,198.25,Online
TXN013638,2025-11-01,PROD0121,WH02,1,583.3,Retail
TXN013639,2025-11-01,PROD0052,WH02,1,728.74,Wholesale
TXN013640,2025-11-01,PROD0128,WH05,3,88.9,Online
TXN013641,2025-11-01,PROD0112,WH01,1,206.11,Online
TXN013642,2025-11-01,PROD0113,WH01,4,290.11,Online
TXN013643,2025-11-01,PROD0024,WH01,1,237.44,Online
TXN013644,2025-11-01,PROD0084,WH02,1,563.23,Online
TXN013645,2025-11-01,PROD0113,WH05,3,290.11,Retail
TXN013646,2025-11-01,PROD0018,WH05,6,22.79,Online
TXN013647,2025-11-01,PROD0097,WH02,2,172.41,Online
TXN013648,2025-11-01,PROD0088,WH05,2,308.26,Retail
TXN013649,2025-11-01,PROD0034,WH04,1,126.65,Retail
TXN013650,2025-11-01,PROD0039,WH05,1,360.51,Retail
TXN013651,2025-11-01,PROD0061,WH03,15,35.05,Online
TXN013652,2025-11-01,PROD0027,WH05,5,262.97,Wholesale
TXN013653,2025-11-01,PROD0081,WH03,3,41.47,Online
TXN013654,2025-11-01,PROD0050,WH05,4,506.94,Retail
TXN013655,2025-11-01,PROD0096,WH05,1,785.16,Online
TXN013656,2025-11-01,PROD0055,WH03,1,610.6,Retail
TXN013657,2025-11-01,PROD0025,WH04,1,203.66,Wholesale
TXN013658,2025-11-01,PROD0048,WH04,3,468.79,Online
TXN013659,2025-11-01,PROD0001,WH04,1,400.23,Online
TXN013660,2025-11-01,PROD0025,WH04,4,203.66,Wholesale
TXN013661,2025-11-01,PROD0036,WH01,4,222.07,Retail
TXN013662,2025-11-01,PROD0054,WH04,4,144.85,Wholesale
TXN013663,2025-11-01,PROD0031,WH03,7,159.65,Retail
TXN013664,2025-11-01,PROD0128,WH05,3,88.9,Online
TXN013665,2025-11-01,PROD0062,WH05,1,576.67,Online
TXN013666,2025-11-01,PROD0017,WH02,1,168.37,Online
TXN013667,2025-11-01,PROD0080,WH02,1,149.97,Retail
