sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel,revenue
TXN015881,2025-11-18,PROD0012,WH04,1,625.07,Online,625.07
TXN015882,2025-11-18,PROD0016,WH01,6,113.06,Retail,678.36
TXN015883,2025-11-18,PROD0048,WH05,1,468.79,Retail,468.79
TXN015884,2025-11-18,PROD0121,WH04,1,583.3,Retail,583.3
TXN015885,2025-11-18,PROD0028,WH02,4,179.6,Online,718.4
TXN015886,2025-11-18,PROD0029,WH04,1,216.16,Online,216.16
TXN015887,2025-11-18,PROD0073,WH05,1,314.02,Wholesale,314.02
TXN015888,2025-11-18,PROD0099,WH05,3,345.24,Online,1035.72
TXN015889,2025-11-18,PROD0046,WH05,3,328.39,Online,985.17
TXN015890,2025-11-18,PROD0123,WH04,1,458.85,Retail,458.85
TXN015891,2025-11-18,PROD0053,WH04,1,566.68,Retail,566.68
TXN015892,2025-11-18,PROD0118,WH05,6,44.34,Online,266.04
TXN015893,2025-11-18,PROD0019,WH02,5,254.68,Retail,1273.4
TXN015894,2025-11-18,PROD0102,WH05,1,196.25,Online,196.25
TXN015895,2025-11-18,PROD0124,WH05,4,391.84,Online,1567.36
TXN015896,2025-11-18,PROD0059,WH05,3,529.33,Wholesale,1587.99
TXN015897,2025-11-18,PROD0044,WH04,14,10.47,Retail,146.58
TXN015898,2025-11-18,PROD0097,WH04,3,172.41,Retail,517.23
TXN015899,2025-11-18,PROD0056,WH02,3,306.56,Retail,919.68
TXN015900,2025-11-18,PROD0108,WH02,3,158.82,Online,476.46
TXN015901,2025-11-18,PROD0032,WH04,7,66.91,Retail,468.37
TXN015902,2025-11-18,PROD0058,WH05,1,407.28,Online,407.28
TXN015903,2025-11-18,PROD0097,WH01,3,172.41,Online,517.23
TXN015904,2025-11-18,PROD0118,WH02,6,44.34,Retail,266.04
TXN015905,2025-11-18,PROD0108,WH01,1,158.82,Retail,158.82
TXN015906,2025-11-18,PROD0088,WH05,4,308.26,Retail,1233.04
TXN015907,2025-11-18,PROD0043,WH01,3,430.69,Online,1292.07
TXN015908,2025-11-18,PROD0124,WH05,1,391.84,Online,391.84
TXN015909,2025-11-18,PROD0116,WH04,1,362.75,Retail,362.75
TXN015910,2025-11-18,PROD0127,WH05,1,815.22,Retail,815.22
TXN015911,2025-11-18,PROD0053,WH03,3,566.68,Online,1700.04
TXN015912,2025-11-18,PROD0028,WH01,3,179.6,Retail,538.8
TXN015913,2025-11-18,PROD0049,WH04,7,416.0,Retail,2912.0
TXN015914,2025-11-18,PROD0107,WH02,2,546.29,Online,1092.58
TXN015915,2025-11-18,PROD0011,WH05,4,515.6,Online,2062.4
TXN015916,2025-11-18,PROD0099,WH02,1,345.24,Online,345.24
TXN015917,2025-11-18,PROD0041,WH05,4,313.32,Retail,1253.28
TXN015918,2025-11-18,PROD0020,WH05,1,363.62,Online,363.62
TXN015919,2025-11-18,PROD0019,WH05,1,254.68,Online,254.68
TXN015920,2025-11-18,PROD0097,WH02,1,172.41,Online,172.41
TXN015921,2025-11-18,PROD0051,WH04,1,771.14,Retail,771.14
TXN015922,2025-11-18,PROD0123,WH03,1,458.85,Online,458.85
TXN015923,2025-11-18,PROD0043,WH02,1,430.69,Retail,430.69
TXN015924,2025-11-18,PROD0117,WH04,1,478.38,Retail,478.38
TXN015925,2025-11-18,PROD0113,WH02,1,290.11,Online,290.11
TXN015926,2025-11-18,PROD0117,WH03,1,478.38,Online,478.38
TXN015927,2025-11-18,PROD0076,WH02,3,105.69,Online,317.07
TXN015928,2025-11-18,PROD0115,WH04,3,607.39,Retail,1822.17
TXN015929,2025-11-18,PROD0045,WH04,4,443.22,Online,1772.88
TXN015930,2025-11-18,PROD0122,WH03,3,792.76,Retail,2378.28
TXN015931,2025-11-18,PROD0071,WH05,3,217.26,Online,651.78
TXN015932,2025-11-18,PROD0113,WH02,3,290.11,Online,870.33
TXN015933,2025-11-18,PROD0084,WH05,3,563.23,Online,1689.69
TXN015934,2025-11-18,PROD0049,WH02,3,416.0,Retail,1248.0
TXN015935,2025-11-18,PROD0083,WH01,2,183.43,Retail,366.86
TXN015936,2025-11-18,PROD0051,WH05,3,771.14,Wholesale,2313.42
TXN015937,2025-11-18,PROD0105,WH04,1,568.46,Online,568.46
TXN015938,2025-11-18,PROD0105,WH01,3,568.46,Retail,1705.38
TXN015939,2025-11-18,PROD0015,WH04,1,414.86,Online,414.86
TXN015940,2025-11-18,PROD0023,WH04,1,718.07,Online,718.07
TXN015941,2025-11-18,PROD0049,WH03,4,416.0,Online,1664.0
TXN015942,2025-11-18,PROD0013,WH04,1,231.03,Retail,231.03
TXN015943,2025-11-18,PROD0125,WH02,2,799.62,Online,1599.24
TXN015944,2025-11-18,PROD0067,WH04,1,272.24,Online,272.24
TXN015945,2025-11-18,PROD0119,WH05,9,62.53,Retail,562.77
TXN015946,2025-11-18,PROD0125,WH04,1,799.62,Online,799.62
TXN015947,2025-11-18,PROD0081,WH03,4,41.47,Online,165.88
TXN015948,2025-11-18,PROD0076,WH05,6,105.69,Online,634.14
TXN015949,2025-11-18,PROD0070,WH01,1,291.98,Retail,291.98
TXN015950,2025-11-18,PROD0011,WH02,4,515.6,Wholesale,2062.4
TXN015951,2025-11-18,PROD0093,WH04,1,718.31,Retail,718.31
TXN015952,2025-11-18,PROD0082,WH04,1,302.75,Retail,302.75
TXN015953,2025-11-18,PROD0121,WH03,1,583.3,Online,583.3
TXN015954,2025-11-18,PROD0009,WH02,1,577.1,Online,577.1
TXN015955,2025-11-18,PROD0084,WH02,2,563.23,Online,1126.46
TXN015956,2025-11-18,PROD0049,WH05,6,416.0,Online,2496.0
TXN015957,2025-11-18,PROD0123,WH02,2,458.85,Online,917.7
TXN015958,2025-11-18,PROD0026,WH02,4,482.99,Online,1931.96
TXN015959,2025-11-18,PROD0027,WH02,4,262.97,Wholesale,1051.88
TXN015960,2025-11-18,PROD0112,WH03,2,206.11,Online,412.22
TXN015961,2025-11-18,PROD0070,WH03,4,291.98,Wholesale,1167.92
TXN015962,2025-11-18,PROD0059,WH03,1,529.33,Retail,529.33
TXN015963,2025-11-18,PROD0127,WH02,1,815.22,Online,815.22
TXN015964,2025-11-18,PROD0115,WH05,1,607.39,Online,607.39
TXN015965,2025-11-18,PROD0065,WH02,1,431.82,Retail,431.82
TXN015966,2025-11-18,PROD0020,WH05,4,363.62,Online,1454.48
TXN015967,2025-11-18,PROD0098,WH02,1,352.46,Online,352.46
TXN015968,2025-11-18,PROD0018,WH05,16,22.79,Retail,364.64
TXN015969,2025-11-18,PROD0090,WH03,1,890.04,Online,890.04
TXN015970,2025-11-18,PROD0022,WH05,3,88.86,Retail,266.58
TXN015971,2025-11-18,PROD0127,WH05,1,815.22,Retail,815.22
TXN015972,2025-11-18,PROD0052,WH03,3,728.74,Retail,2186.22
TXN015973,2025-11-18,PROD0036,WH03,3,222.07,Online,666.21
TXN015974,2025-11-18,PROD0102,WH03,1,196.25,Retail,196.25
TXN015975,2025-11-18,PROD0122,WH04,1,792.76,Retail,792.76
TXN015976,2025-11-18,PROD0014,WH03,3,206.63,Online,619.89
TXN015977,2025-11-18,PROD0003,WH05,4,92.84,Online,371.36
TXN015978,2025-11-18,PROD0047,WH04,1,539.17,Retail,539.17
TXN015979,2025-11-18,PROD0081,WH03,8,41.47,Online,331.76
TXN015980,2025-11-18,PROD0031,WH05,3,159.65,Online,478.95
TXN015981,2025-11-18,PROD0029,WH03,7,216.16,Online,1513.12
TXN015982,2025-11-18,PROD0087,WH04,2,387.06,Retail,774.12
TXN015983,2025-11-18,PROD0079,WH01,1,698.45,Online,698.45
TXN015984,2025-11-18,PROD0054,WH05,3,144.85,Online,434.55
TXN015985,2025-11-18,PROD0080,WH04,1,149.97,Retail,149.97
TXN015986,2025-11-18,PROD0020,WH04,4,363.62,Retail,1454.48
TXN015987,2025-11-18,PROD0100,WH05,1,433.5,Wholesale,433.5
TXN015988,2025-11-18,PROD0022,WH05,6,88.86,Wholesale,533.16
TXN015989,2025-11-18,PROD0055,WH05,1,610.6,Retail,610.6
TXN015990,2025-11-18,PROD0087,WH04,1,387.06,Retail,387.06
TXN015991,2025-11-18,PROD0017,WH02,3,168.37,Online,505.11
TXN015992,2025-11-18,PROD0038,WH05,3,226.86,Online,680.58
TXN015993,2025-11-19,PROD0031,WH05,4,159.65,Retail,638.6
TXN015994,2025-11-19,PROD0037,WH02,1,720.85,Retail,720.85
TXN015995,2025-11-19,PROD0121,WH03,1,583.3,Online,583.3
TXN015996,2025-11-19,PROD0016,WH03,3,113.06,Online,339.18
TXN015997,2025-11-19,PROD0099,WH02,1,345.24,Wholesale,345.24
TXN015998,2025-11-19,PROD0082,WH05,5,302.75,Online,1513.75
TXN015999,2025-11-19,PROD0001,WH05,3,400.23,Retail,1200.69
TXN016000,2025-11-19,PROD0049,WH05,1,416.0,Retail,416.0
TXN016001,2025-11-19,PROD0009,WH05,1,577.1,Online,577.1
TXN016002,2025-11-19,PROD0117,WH02,2,478.38,Wholesale,956.76
TXN016003,2025-11-19,PROD0061,WH02,6,35.05,Online,210.3
TXN016004,2025-11-19,PROD0029,WH04,1,216.16,Retail,216.16
TXN016005,2025-11-19,PROD0072,WH02,4,109.21,Retail,436.84
TXN016006,2025-11-19,PROD0082,WH03,3,302.75,Retail,908.25
TXN016007,2025-11-19,PROD0102,WH02,1,196.25,Retail,196.25
TXN016008,2025-11-19,PROD0060,WH01,3,379.48,Online,1138.44
TXN016009,2025-11-19,PROD0036,WH02,1,222.07,Online,222.07
TXN016010,2025-11-19,PROD0007,WH03,1,385.91,Wholesale,385.91
TXN016011,2025-11-19,PROD0123,WH03,2,458.85,Online,917.7
TXN016012,2025-11-19,PROD0014,WH04,1,206.63,Online,206.63
TXN016013,2025-11-19,PROD0104,WH01,1,709.27,Wholesale,709.27
TXN016014,2025-11-19,PROD0090,WH02,1,890.04,Online,890.04
TXN016015,2025-11-19,PROD0088,WH05,2,308.26,Online,616.52
TXN016016,2025-11-19,PROD0090,WH01,1,890.04,Retail,890.04
TXN016017,2025-11-19,PROD0089,WH05,1,310.46,Retail,310.46
TXN016018,2025-11-19,PROD0100,WH05,3,433.5,Retail,1300.5
TXN016019,2025-11-19,PROD0084,WH05,1,563.23,Online,563.23
TXN016020,2025-11-19,PROD0079,WH05,1,698.45,Retail,698.45
TXN016021,2025-11-19,PROD0006,WH02,1,342.18,Online,342.18
TXN016022,2025-11-19,PROD0113,WH05,2,290.11,Retail,580.22
TXN016023,2025-11-19,PROD0053,WH02,3,566.68,Online,1700.04
TXN016024,2025-11-19,PROD0102,WH05,2,196.25,Wholesale,392.5
TXN016025,2025-11-19,PROD0058,WH02,1,407.28,Online,407.28
TXN016026,2025-11-19,PROD0004,WH01,4,299.93,Retail,1199.72
TXN016027,2025-11-19,PROD0060,WH03,1,379.48,Online,379.48
TXN016028,2025-11-19,PROD0064,WH02,1,563.89,Retail,563.89
TXN016029,2025-11-19,PROD0033,WH05,4,535.58,Online,2142.32
TXN016030,2025-11-19,PROD0036,WH02,3,222.07,Retail,666.21
TXN016031,2025-11-19,PROD0094,WH03,8,54.93,Retail,439.44
TXN016032,2025-11-19,PROD0043,WH02,3,430.69,Retail,1292.07
TXN016033,2025-11-19,PROD0018,WH03,3,22.79,Wholesale,68.37
TXN016034,2025-11-19,PROD0020,WH02,1,363.62,Online,363.62
TXN016035,2025-11-19,PROD0076,WH02,1,105.69,Retail,105.69
TXN016036,2025-11-19,PROD0014,WH02,3,206.63,Retail,619.89
TXN016037,2025-11-19,PROD0020,WH04,6,363.62,Online,2181.72
TXN016038,2025-11-19,PROD0030,WH01,4,307.89,Online,1231.56
TXN016039,2025-11-19,PROD0018,WH01,17,22.79,Online,387.43
TXN016040,2025-11-19,PROD0100,WH05,2,433.5,Online,867.0
TXN016041,2025-11-19,PROD0092,WH05,4,84.39,Retail,337.56
TXN016042,2025-11-19,PROD0046,WH01,3,328.39,Online,985.17
TXN016043,2025-11-19,PROD0074,WH04,3,522.27,Online,1566.81
TXN016044,2025-11-19,PROD0043,WH05,4,430.69,Retail,1722.76
TXN016045,2025-11-19,PROD0020,WH03,1,363.62,Wholesale,363.62
TXN016046,2025-11-19,PROD0008,WH02,9,40.03,Retail,360.27
TXN016047,2025-11-19,PROD0110,WH02,1,84.13,Online,84.13
TXN016048,2025-11-19,PROD0048,WH05,4,468.79,Retail,1875.16
TXN016049,2025-11-19,PROD0073,WH01,3,314.02,Wholesale,942.06
TXN016050,2025-11-19,PROD0088,WH01,3,308.26,Online,924.78
TXN016051,2025-11-19,PROD0030,WH04,1,307.89,Retail,307.89
TXN016052,2025-11-19,PROD0008,WH04,10,40.03,Wholesale,400.3
TXN016053,2025-11-19,PROD0040,WH01,1,530.8,Online,530.8
TXN016054,2025-11-19,PROD0032,WH01,3,66.91,Online,200.73
TXN016055,2025-11-19,PROD0042,WH02,20,61.35,Retail,1227.0
TXN016056,2025-11-19,PROD0035,WH03,1,224.81,Online,224.81
TXN016057,2025-11-19,PROD0021,WH04,1,657.4,Retail,657.4
TXN016058,2025-11-19,PROD0071,WH03,1,217.26,Online,217.26
TXN016059,2025-11-19,PROD0066,WH05,1,512.81,Online,512.81
TXN016060,2025-11-19,PROD0110,WH05,3,84.13,Online,252.39
TXN016061,2025-11-19,PROD0124,WH03,3,391.84,Online,1175.52
TXN016062,2025-11-19,PROD0097,WH01,3,172.41,Wholesale,517.23
TXN016063,2025-11-19,PROD0035,WH04,3,224.81,Retail,674.43
TXN016064,2025-11-19,PROD0032,WH02,14,66.91,Online,936.74
TXN016065,2025-11-19,PROD0091,WH05,1,922.1,Online,922.1
TXN016066,2025-11-19,PROD0107,WH04,1,546.29,Online,546.29
TXN016067,2025-11-19,PROD0119,WH03,3,62.53,Online,187.59
TXN016068,2025-11-19,PROD0032,WH02,7,66.91,Online,468.37
TXN016069,2025-11-19,PROD0062,WH02,3,576.67,Online,1730.01
TXN016070,2025-11-19,PROD0041,WH05,3,313.32,Online,939.96
TXN016071,2025-11-19,PROD0013,WH02,4,231.03,Online,924.12
TXN016072,2025-11-19,PROD0119,WH03,10,62.53,Online,625.3
TXN016073,2025-11-19,PROD0023,WH05,3,718.07,Online,2154.21
TXN016074,2025-11-19,PROD0118,WH02,4,44.34,Retail,177.36
TXN016075,2025-11-19,PROD0026,WH05,1,482.99,Online,482.99
TXN016076,2025-11-19,PROD0081,WH05,7,41.47,Online,290.29
TXN016077,2025-11-19,PROD0103,WH05,1,731.07,Online,731.07
TXN016078,2025-11-19,PROD0029,WH05,4,216.16,Online,864.64
TXN016079,2025-11-19,PROD0097,WH04,1,172.41,Wholesale,172.41
TXN016080,2025-11-19,PROD0070,WH03,1,291.98,Online,291.98
TXN016081,2025-11-19,PROD0033,WH03,3,535.58,Retail,1606.74
TXN016082,2025-11-19,PROD0098,WH01,1,352.46,Online,352.46
TXN016083,2025-11-19,PROD0049,WH05,3,416.0,Online,1248.0
TXN016084,2025-11-19,PROD0081,WH04,13,41.47,Online,539.11
TXN016085,2025-11-19,PROD0019,WH04,5,254.68,Retail,1273.4
TXN016086,2025-11-19,PROD0121,WH05,1,583.3,Retail,583.3
TXN016087,2025-11-19,PROD0030,WH02,4,307.89,Retail,1231.56
TXN016088,2025-11-19,PROD0034,WH05,3,126.65,Retail,379.95
TXN016089,2025-11-19,PROD0102,WH05,3,196.25,Retail,588.75
TXN016090,2025-11-19,PROD0101,WH04,1,335.07,Retail,335.07
TXN016091,2025-11-19,PROD0114,WH01,4,87.96,Retail,351.84
TXN016092,2025-11-19,PROD0110,WH05,4,84.13,Online,336.52
TXN016093,2025-11-19,PROD0085,WH05,3,350.45,Wholesale,1051.35
TXN016094,2025-11-19,PROD0106,WH05,3,51.83,Retail,155.49
TXN016095,2025-11-19,PROD0055,WH04,3,610.6,Online,1831.8
TXN016096,2025-11-19,PROD0038,WH02,3,226.86,Wholesale,680.58
TXN016097,2025-11-19,PROD0025,WH01,3,203.66,Retail,610.98
TXN016098,2025-11-19,PROD0035,WH03,3,224.81,Online,674.43
TXN016099,2025-11-19,PROD0098,WH01,4,352.46,Online,1409.84
TXN016100,2025-11-19,PROD0059,WH05,3,529.33,Online,1587.99
TXN016101,2025-11-19,PROD0056,WH03,7,306.56,Online,2145.92
TXN016102,2025-11-19,PROD0104,WH05,1,709.27,Retail,709.27
TXN016103,2025-11-19,PROD0010,WH02,1,198.25,Online,198.25
TXN016104,2025-11-19,PROD0102,WH02,2,196.25,Retail,392.5
TXN016105,2025-11-19,PROD0001,WH04,1,400.23,Online,400.23
TXN016106,2025-11-19,PROD0084,WH05,1,563.23,Online,563.23
TXN016107,2025-11-19,PROD0053,WH04,1,566.68,Retail,566.68
TXN016108,2025-11-19,PROD0119,WH04,13,62.53,Retail,812.89
TXN016109,2025-11-19,PROD0123,WH03,1,458.85,Retail,458.85
TXN016110,2025-11-19,PROD0121,WH04,2,583.3,Online,1166.6
TXN016111,2025-11-19,PROD0081,WH02,7,41.47,Retail,290.29
TXN016112,2025-11-19,PROD0049,WH02,1,416.0,Wholesale,416.0
TXN016113,2025-11-19,PROD0033,WH05,3,535.58,Online,1606.74
TXN016114,2025-11-19,PROD0012,WH02,3,625.07,Wholesale,1875.21
TXN016115,2025-11-19,PROD0023,WH04,1,718.07,Online,718.07
TXN016116,2025-11-19,PROD0111,WH01,1,267.82,Retail,267.82
TXN016117,2025-11-19,PROD0118,WH01,11,44.34,Online,487.74
TXN016118,2025-11-19,PROD0109,WH04,3,891.71,Online,2675.13
TXN016119,2025-11-19,PROD0029,WH04,1,216.16,Retail,216.16
TXN016120,2025-11-19,PROD0095,WH03,1,226.49,Retail,226.49
TXN016121,2025-11-19,PROD0068,WH05,4,154.66,Retail,618.64
TXN016122,2025-11-19,PROD0101,WH03,4,335.07,Retail,1340.28
TXN016123,2025-11-19,PROD0077,WH04,1,732.06,Wholesale,732.06
TXN016124,2025-11-19,PROD0014,WH02,3,206.63,Online,619.89
TXN016125,2025-11-19,PROD0102,WH03,3,196.25,Online,588.75
TXN016126,2025-11-19,PROD0077,WH03,1,732.06,Online,732.06
TXN016127,2025-11-20,PROD0006,WH04,1,342.18,Wholesale,342.18
TXN016128,2025-11-20,PROD0001,WH05,3,400.23,Retail,1200.69
TXN016129,2025-11-20,PROD0104,WH02,1,709.27,Wholesale,709.27
TXN016130,2025-11-20,PROD0107,WH05,1,546.29,Online,546.29
TXN016131,2025-11-20,PROD0032,WH01,11,66.91,Online,736.01
TXN016132,2025-11-20,PROD0118,WH01,4,44.34,Online,177.36
TXN016133,2025-11-20,PROD0073,WH03,3,314.02,Retail,942.06
TXN016134,2025-11-20,PROD0086,WH02,1,308.34,Online,308.34
TXN016135,2025-11-20,PROD0034,WH04,1,126.65,Online,126.65
TXN016136,2025-11-20,PROD0069,WH05,3,279.79,Retail,839.37
TXN016137,2025-11-20,PROD0097,WH03,2,172.41,Online,344.82
TXN016138,2025-11-20,PROD0053,WH01,1,566.68,Online,566.68
TXN016139,2025-11-20,PROD0107,WH03,1,546.29,Online,546.29
TXN016140,2025-11-20,PROD0121,WH02,1,583.3,Online,583.3
TXN016141,2025-11-20,PROD0084,WH01,1,563.23,Retail,563.23
TXN016142,2025-11-20,PROD0115,WH01,1,607.39,Wholesale,607.39
TXN016143,2025-11-20,PROD0023,WH02,4,718.07,Online,2872.28
TXN016144,2025-11-20,PROD0106,WH02,4,51.83,Online,207.32
TXN016145,2025-11-20,PROD0052,WH01,3,728.74,Retail,2186.22
TXN016146,2025-11-20,PROD0100,WH04,1,433.5,Online,433.5
TXN016147,2025-11-20,PROD0100,WH01,1,433.5,Retail,433.5
TXN016148,2025-11-20,PROD0066,WH02,4,512.81,Online,2051.24
TXN016149,2025-11-20,PROD0010,WH03,4,198.25,Wholesale,793.0
TXN016150,2025-11-20,PROD0069,WH01,3,279.79,Retail,839.37
TXN016151,2025-11-20,PROD0083,WH01,1,183.43,Wholesale,183.43
TXN016152,2025-11-20,PROD0032,WH05,1,66.91,Wholesale,66.91
TXN016153,2025-11-20,PROD0101,WH02,1,335.07,Retail,335.07
TXN016154,2025-11-20,PROD0047,WH05,1,539.17,Online,539.17
TXN016155,2025-11-20,PROD0011,WH02,1,515.6,Online,515.6
TXN016156,2025-11-20,PROD0045,WH02,1,443.22,Retail,443.22
TXN016157,2025-11-20,PROD0089,WH05,1,310.46,Retail,310.46
TXN016158,2025-11-20,PROD0096,WH03,1,785.16,Online,785.16
TXN016159,2025-11-20,PROD0119,WH01,4,62.53,Online,250.12
TXN016160,2025-11-20,PROD0058,WH03,3,407.28,Online,1221.84
TXN016161,2025-11-20,PROD0044,WH03,10,10.47,Online,104.7
TXN016162,2025-11-20,PROD0086,WH01,1,308.34,Retail,308.34
TXN016163,2025-11-20,PROD0063,WH01,4,560.04,Retail,2240.16
TXN016164,2025-11-20,PROD0077,WH04,1,732.06,Online,732.06
TXN016165,2025-11-20,PROD0117,WH02,3,478.38,Online,1435.14
TXN016166,2025-11-20,PROD0103,WH01,3,731.07,Wholesale,2193.21
TXN016167,2025-11-20,PROD0060,WH05,4,379.48,Online,1517.92
TXN016168,2025-11-20,PROD0027,WH05,3,262.97,Online,788.91
TXN016169,2025-11-20,PROD0106,WH01,9,51.83,Retail,466.47
TXN016170,2025-11-20,PROD0108,WH04,1,158.82,Online,158.82
TXN016171,2025-11-20,PROD0086,WH05,1,308.34,Online,308.34
TXN016172,2025-11-20,PROD0012,WH04,1,625.07,Online,625.07
TXN016173,2025-11-20,PROD0097,WH02,1,172.41,Retail,172.41
TXN016174,2025-11-20,PROD0023,WH02,3,718.07,Retail,2154.21
TXN016175,2025-11-20,PROD0034,WH01,1,126.65,Online,126.65
TXN016176,2025-11-20,PROD0059,WH02,1,529.33,Retail,529.33
TXN016177,2025-11-20,PROD0007,WH04,1,385.91,Online,385.91
TXN016178,2025-11-20,PROD0112,WH05,4,206.11,Online,824.44
TXN016179,2025-11-20,PROD0081,WH01,2,41.47,Online,82.94
TXN016180,2025-11-20,PROD0019,WH05,1,254.68,Wholesale,254.68
TXN016181,2025-11-20,PROD0072,WH05,4,109.21,Online,436.84
TXN016182,2025-11-20,PROD0063,WH01,1,560.04,Online,560.04
TXN016183,2025-11-20,PROD0069,WH04,7,279.79,Online,1958.53
TXN016184,2025-11-20,PROD0031,WH01,3,159.65,Retail,478.95
TXN016185,2025-11-20,PROD0005,WH01,3,170.46,Retail,511.38
TXN016186,2025-11-20,PROD0072,WH02,1,109.21,Retail,109.21
TXN016187,2025-11-20,PROD0043,WH03,4,430.69,Retail,1722.76
TXN016188,2025-11-20,PROD0058,WH04,3,407.28,Retail,1221.84
TXN016189,2025-11-20,PROD0085,WH03,2,350.45,Online,700.9
TXN016190,2025-11-20,PROD0038,WH04,6,226.86,Online,1361.16
TXN016191,2025-11-20,PROD0062,WH05,1,576.67,Online,576.67
TXN016192,2025-11-20,PROD0083,WH03,1,183.43,Online,183.43
TXN016193,2025-11-20,PROD0003,WH05,9,92.84,Online,835.56
TXN016194,2025-11-20,PROD0023,WH01,1,718.07,Online,718.07
TXN016195,2025-11-20,PROD0032,WH03,18,66.91,Online,1204.38
TXN016196,2025-11-20,PROD0120,WH04,1,807.25,Online,807.25
TXN016197,2025-11-20,PROD0018,WH03,5,22.79,Online,113.95
TXN016198,2025-11-20,PROD0029,WH05,1,216.16,Retail,216.16
TXN016199,2025-11-20,PROD0086,WH04,1,308.34,Retail,308.34
TXN016200,2025-11-20,PROD0099,WH05,1,345.24,Retail,345.24
TXN016201,2025-11-20,PROD0096,WH04,1,785.16,Retail,785.16
TXN016202,2025-11-20,PROD0125,WH04,3,799.62,Online,2398.86
TXN016203,2025-11-20,PROD0061,WH03,10,35.05,Retail,350.5
TXN016204,2025-11-20,PROD0020,WH03,3,363.62,Retail,1090.86
TXN016205,2025-11-20,PROD0062,WH02,1,576.67,Online,576.67
TXN016206,2025-11-20,PROD0102,WH05,1,196.25,Online,196.25
TXN016207,2025-11-20,PROD0052,WH03,3,728.74,Retail,2186.22
TXN016208,2025-11-20,PROD0086,WH02,1,308.34,Retail,308.34
TXN016209,2025-11-20,PROD0085,WH03,1,350.45,Online,350.45
TXN016210,2025-11-20,PROD0117,WH01,2,478.38,Retail,956.76
TXN016211,2025-11-20,PROD0065,WH04,4,431.82,Online,1727.28
TXN016212,2025-11-20,PROD0090,WH03,2,890.04,Online,1780.08
TXN016213,2025-11-20,PROD0017,WH05,1,168.37,Online,168.37
TXN016214,2025-11-20,PROD0123,WH04,2,458.85,Online,917.7
TXN016215,2025-11-20,PROD0044,WH05,11,10.47,Wholesale,115.17
TXN016216,2025-11-20,PROD0043,WH02,1,430.69,Wholesale,430.69
TXN016217,2025-11-20,PROD0049,WH03,6,416.0,Online,2496.0
TXN016218,2025-11-20,PROD0117,WH03,3,478.38,Retail,1435.14
TXN016219,2025-11-20,PROD0105,WH04,2,568.46,Online,1136.92
TXN016220,2025-11-20,PROD0042,WH05,18,61.35,Retail,1104.3
TXN016221,2025-11-20,PROD0103,WH01,1,731.07,Online,731.07
TXN016222,2025-11-20,PROD0097,WH02,2,172.41,Retail,344.82
TXN016223,2025-11-20,PROD0053,WH05,1,566.68,Online,566.68
TXN016224,2025-11-20,PROD0083,WH04,4,183.43,Retail,733.72
TXN016225,2025-11-20,PROD0008,WH02,14,40.03,Wholesale,560.42
TXN016226,2025-11-20,PROD0047,WH01,3,539.17,Online,1617.51
TXN016227,2025-11-20,PROD0115,WH05,1,607.39,Online,607.39
TXN016228,2025-11-20,PROD0049,WH03,3,416.0,Online,1248.0
TXN016229,2025-11-20,PROD0124,WH04,4,391.84,Wholesale,1567.36
TXN016230,2025-11-20,PROD0060,WH04,3,379.48,Online,1138.44
TXN016231,2025-11-20,PROD0113,WH01,2,290.11,Online,580.22
TXN016232,2025-11-20,PROD0070,WH04,4,291.98,Online,1167.92
TXN016233,2025-11-20,PROD0033,WH03,4,535.58,Online,2142.32
TXN016234,2025-11-20,PROD0053,WH01,1,566.68,Online,566.68
TXN016235,2025-11-20,PROD0026,WH03,1,482.99,Online,482.99
TXN016236,2025-11-20,PROD0050,WH02,1,506.94,Retail,506.94
TXN016237,2025-11-20,PROD0071,WH03,4,217.26,Retail,869.04
TXN016238,2025-11-20,PROD0048,WH03,1,468.79,Online,468.79
TXN016239,2025-11-20,PROD0114,WH03,2,87.96,Retail,175.92
TXN016240,2025-11-20,PROD0068,WH05,6,154.66,Retail,927.96
TXN016241,2025-11-20,PROD0001,WH02,1,400.23,Retail,400.23
TXN016242,2025-11-20,PROD0103,WH03,1,731.07,Retail,731.07
TXN016243,2025-11-20,PROD0012,WH01,4,625.07,Online,2500.28
TXN016244,2025-11-20,PROD0059,WH02,1,529.33,Wholesale,529.33
TXN016245,2025-11-20,PROD0058,WH04,6,407.28,Online,2443.68
TXN016246,2025-11-20,PROD0092,WH04,3,84.39,Online,253.17
TXN016247,2025-11-20,PROD0113,WH05,4,290.11,Online,1160.44
TXN016248,2025-11-20,PROD0042,WH04,18,61.35,Retail,1104.3
TXN016249,2025-11-20,PROD0114,WH04,1,87.96,Wholesale,87.96
TXN016250,2025-11-20,PROD0020,WH04,5,363.62,Online,1818.1
TXN016251,2025-11-20,PROD0016,WH05,1,113.06,Online,113.06
TXN016252,2025-11-20,PROD0118,WH01,4,44.34,Online,177.36
TXN016253,2025-11-20,PROD0099,WH03,1,345.24,Online,345.24
TXN016254,2025-11-20,PROD0086,WH03,1,308.34,Online,308.34
TXN016255,2025-11-20,PROD0053,WH05,4,566.68,Online,2266.72
TXN016256,2025-11-20,PROD0079,WH03,1,698.45,Retail,698.45
TXN016257,2025-11-21,PROD0007,WH04,3,385.91,Retail,1157.73
