inventory_id,date,product_id,warehouse_id,stock_on_hand,stock_allocated,stock_on_order
INV0010840,2026-06-08,PROD0120,WH05,124,7,0
INV0010841,2026-06-08,PROD0121,WH01,85,0,0
INV0010842,2026-06-08,PROD0121,WH02,265,5,0
INV0010843,2026-06-08,PROD0121,WH03,133,5,0
INV0010844,2026-06-08,PROD0121,WH04,35,2,0
INV0010845,2026-06-08,PROD0121,WH05,221,13,0
INV0010846,2026-06-08,PROD0122,WH01,104,11,0
INV0010847,2026-06-08,PROD0122,WH02,130,1,0
INV0010848,2026-06-08,PROD0122,WH03,131,9,0
INV0010849,2026-06-08,PROD0122,WH04,246,27,0
INV0010850,2026-06-08,PROD0122,WH05,229,15,0
INV0010851,2026-06-08,PROD0123,WH01,46,4,0
INV0010852,2026-06-08,PROD0123,WH02,183,15,0
INV0010853,2026-06-08,PROD0123,WH03,72,7,0
INV0010854,2026-06-08,PROD0123,WH04,147,10,0
INV0010855,2026-06-08,PROD0123,WH05,173,22,0
INV0010856,2026-06-08,PROD0124,WH01,261,2,0
INV0010857,2026-06-08,PROD0124,WH02,186,7,0
INV0010858,2026-06-08,PROD0124,WH03,89,7,0
INV0010859,2026-06-08,PROD0124,WH04,46,6,200
INV0010860,2026-06-08,PROD0124,WH05,418,10,0
INV0010861,2026-06-08,PROD0125,WH01,274,15,0
INV0010862,2026-06-08,PROD0125,WH02,62,9,0
INV0010863,2026-06-08,PROD0125,WH03,193,3,0
INV0010864,2026-06-08,PROD0125,WH04,65,7,0
INV0010865,2026-06-08,PROD0125,WH05,228,14,0
INV0010866,2026-06-08,PROD0126,WH01,188,1,0
INV0010867,2026-06-08,PROD0126,WH02,220,21,0
INV0010868,2026-06-08,PROD0126,WH03,93,1,0
INV0010869,2026-06-08,PROD0126,WH04,256,19,0
INV0010870,2026-06-08,PROD0126,WH05,245,8,0
INV0010871,2026-06-08,PROD0127,WH01,206,30,0
INV0010872,2026-06-08,PROD0127,WH02,101,4,0
INV0010873,2026-06-08,PROD0127,WH03,150,7,0
INV0010874,2026-06-08,PROD0127,WH04,132,11,0
INV0010875,2026-06-08,PROD0127,WH05,126,10,0
INV0010876,2026-06-08,PROD0128,WH01,206,30,0
INV0010877,2026-06-08,PROD0128,WH02,28,1,0
INV0010878,2026-06-08,PROD0128,WH03,198,25,0
INV0010879,2026-06-08,PROD0128,WH04,98,0,0
INV0010880,2026-06-08,PROD0128,WH05,137,9,0
INV0010881,2026-06-09,PROD0001,WH01,60,3,0
INV0010882,2026-06-09,PROD0001,WH02,62,1,0
INV0010883,2026-06-09,PROD0001,WH03,35,0,0
INV0010884,2026-06-09,PROD0001,WH04,123,8,0
INV0010885,2026-06-09,PROD0001,WH05,66,0,0
INV0010886,2026-06-09,PROD0002,WH01,117,13,0
INV0010887,2026-06-09,PROD0002,WH02,165,12,0
INV0010888,2026-06-09,PROD0002,WH03,89,3,0
INV0010889,2026-06-09,PROD0002,WH04,166,9,0
INV0010890,2026-06-09,PROD0002,WH05,317,8,0
INV0010891,2026-06-09,PROD0003,WH01,183,17,0
INV0010892,2026-06-09,PROD0003,WH02,28,1,0
INV0010893,2026-06-09,PROD0003,WH03,173,2,0
INV0010894,2026-06-09,PROD0003,WH04,172,19,0
INV0010895,2026-06-09,PROD0003,WH05,46,0,0
INV0010896,2026-06-09,PROD0004,WH01,194,22,0
INV0010897,2026-06-09,PROD0004,WH02,256,5,0
INV0010898,2026-06-09,PROD0004,WH03,263,22,0
INV0010899,2026-06-09,PROD0004,WH04,136,2,0
INV0010900,2026-06-09,PROD0004,WH05,258,0,0
INV0010901,2026-06-09,PROD0005,WH01,83,2,0
INV0010902,2026-06-09,PROD0005,WH02,194,23,0
INV0010903,2026-06-09,PROD0005,WH03,121,17,0
INV0010904,2026-06-09,PROD0005,WH04,107,4,0
INV0010905,2026-06-09,PROD0005,WH05,311,19,0
INV0010906,2026-06-09,PROD0006,WH01,42,6,0
INV0010907,2026-06-09,PROD0006,WH02,249,20,0
INV0010908,2026-06-09,PROD0006,WH03,228,4,0
INV0010909,2026-06-09,PROD0006,WH04,253,6,0
INV0010910,2026-06-09,PROD0006,WH05,305,37,0
INV0010911,2026-06-09,PROD0007,WH01,225,24,0
INV0010912,2026-06-09,PROD0007,WH02,59,0,0
INV0010913,2026-06-09,PROD0007,WH03,171,6,0
INV0010914,2026-06-09,PROD0007,WH04,234,4,0
INV0010915,2026-06-09,PROD0007,WH05,435,2,0
INV0010916,2026-06-09,PROD0008,WH01,50,4,0
INV0010917,2026-06-09,PROD0008,WH02,188,15,0
INV0010918,2026-06-09,PROD0008,WH03,265,20,0
INV0010919,2026-06-09,PROD0008,WH04,98,5,0
INV0010920,2026-06-09,PROD0008,WH05,163,5,0
INV0010921,2026-06-09,PROD0009,WH01,240,15,0
INV0010922,2026-06-09,PROD0009,WH02,176,14,0
INV0010923,2026-06-09,PROD0009,WH03,217,30,0
INV0010924,2026-06-09,PROD0009,WH04,272,35,0
INV0010925,2026-06-09,PROD0009,WH05,183,10,0
INV0010926,2026-06-09,PROD0010,WH01,144,10,0
INV0010927,2026-06-09,PROD0010,WH02,202,14,0
INV0010928,2026-06-09,PROD0010,WH03,80,9,0
INV0010929,2026-06-09,PROD0010,WH04,110,9,0
INV0010930,2026-06-09,PROD0010,WH05,340,9,0
INV0010931,2026-06-09,PROD0011,WH01,133,10,0
INV0010932,2026-06-09,PROD0011,WH02,147,2,0
INV0010933,2026-06-09,PROD0011,WH03,271,38,0
INV0010934,2026-06-09,PROD0011,WH04,93,6,0
INV0010935,2026-06-09,PROD0011,WH05,429,53,0
INV0010936,2026-06-09,PROD0012,WH01,291,19,0
INV0010937,2026-06-09,PROD0012,WH02,220,6,0
INV0010938,2026-06-09,PROD0012,WH03,92,0,0
INV0010939,2026-06-09,PROD0012,WH04,292,27,0
INV0010940,2026-06-09,PROD0012,WH05,443,36,0
INV0010941,2026-06-09,PROD0013,WH01,245,29,0
INV0010942,2026-06-09,PROD0013,WH02,153,22,0
INV0010943,2026-06-09,PROD0013,WH03,77,8,0
INV0010944,2026-06-09,PROD0013,WH04,231,4,0
INV0010945,2026-06-09,PROD0013,WH05,93,1,0
INV0010946,2026-06-09,PROD0014,WH01,223,11,0
INV0010947,2026-06-09,PROD0014,WH02,160,23,0
INV0010948,2026-06-09,PROD0014,WH03,225,31,0
INV0010949,2026-06-09,PROD0014,WH04,268,25,0
INV0010950,2026-06-09,PROD0014,WH05,281,32,0
INV0010951,2026-06-09,PROD0015,WH01,276,16,0
INV0010952,2026-06-09,PROD0015,WH02,132,19,0
INV0010953,2026-06-09,PROD0015,WH03,20,1,0
INV0010954,2026-06-09,PROD0015,WH04,133,2,0
INV0010955,2026-06-09,PROD0015,WH05,302,35,0
INV0010956,2026-06-09,PROD0016,WH01,227,3,0
INV0010957,2026-06-09,PROD0016,WH02,190,18,0
INV0010958,2026-06-09,PROD0016,WH03,139,9,0
INV0010959,2026-06-09,PROD0016,WH04,142,20,0
INV0010960,2026-06-09,PROD0016,WH05,172,5,0
INV0010961,2026-06-09,PROD0017,WH01,70,8,0
INV0010962,2026-06-09,PROD0017,WH02,219,0,0
INV0010963,2026-06-09,PROD0017,WH03,275,17,0
INV0010964,2026-06-09,PROD0017,WH04,59,8,0
INV0010965,2026-06-09,PROD0017,WH05,29,1,0
INV0010966,2026-06-09,PROD0018,WH01,247,10,0
INV0010967,2026-06-09,PROD0018,WH02,72,11,0
INV0010968,2026-06-09,PROD0018,WH03,18,1,10
INV0010969,2026-06-09,PROD0018,WH04,135,6,0
INV0010970,2026-06-09,PROD0018,WH05,39,3,0
INV0010971,2026-06-09,PROD0019,WH01,268,10,0
INV0010972,2026-06-09,PROD0019,WH02,254,8,0
INV0010973,2026-06-09,PROD0019,WH03,262,29,0
INV0010974,2026-06-09,PROD0019,WH04,29,1,0
INV0010975,2026-06-09,PROD0019,WH05,397,12,0
INV0010976,2026-06-09,PROD0020,WH01,36,3,0
INV0010977,2026-06-09,PROD0020,WH02,130,18,0
INV0010978,2026-06-09,PROD0020,WH03,160,18,0
INV0010979,2026-06-09,PROD0020,WH04,105,15,0
INV0010980,2026-06-09,PROD0020,WH05,427,60,0
INV0010981,2026-06-09,PROD0021,WH01,206,2,0
INV0010982,2026-06-09,PROD0021,WH02,260,12,0
INV0010983,2026-06-09,PROD0021,WH03,39,5,0
INV0010984,2026-06-09,PROD0021,WH04,147,20,0
INV0010985,2026-06-09,PROD0021,WH05,175,4,0
INV0010986,2026-06-09,PROD0022,WH01,78,2,0
INV0010987,2026-06-09,PROD0022,WH02,277,32,0
INV0010988,2026-06-09,PROD0022,WH03,142,11,0
INV0010989,2026-06-09,PROD0022,WH04,232,9,0
INV0010990,2026-06-09,PROD0022,WH05,253,35,0
INV0010991,2026-06-09,PROD0023,WH01,70,5,0
INV0010992,2026-06-09,PROD0023,WH02,217,30,0
INV0010993,2026-06-09,PROD0023,WH03,77,4,0
INV0010994,2026-06-09,PROD0023,WH04,155,23,0
INV0010995,2026-06-09,PROD0023,WH05,221,14,0
INV0010996,2026-06-09,PROD0024,WH01,222,12,0
INV0010997,2026-06-09,PROD0024,WH02,186,6,0
INV0010998,2026-06-09,PROD0024,WH03,154,4,0
INV0010999,2026-06-09,PROD0024,WH04,236,10,0
INV0011000,2026-06-09,PROD0024,WH05,384,49,0
INV0011001,2026-06-09,PROD0025,WH01,156,3,0
INV0011002,2026-06-09,PROD0025,WH02,196,1,0
INV0011003,2026-06-09,PROD0025,WH03,112,10,0
INV0011004,2026-06-09,PROD0025,WH04,42,4,0
INV0011005,2026-06-09,PROD0025,WH05,85,3,0
INV0011006,2026-06-09,PROD0026,WH01,158,21,0
INV0011007,2026-06-09,PROD0026,WH02,143,11,0
INV0011008,2026-06-09,PROD0026,WH03,132,7,0
INV0011009,2026-06-09,PROD0026,WH04,216,25,0
INV0011010,2026-06-09,PROD0026,WH05,74,6,0
INV0011011,2026-06-09,PROD0027,WH01,68,5,0
INV0011012,2026-06-09,PROD0027,WH02,137,7,0
INV0011013,2026-06-09,PROD0027,WH03,42,5,10
INV0011014,2026-06-09,PROD0027,WH04,70,0,0
INV0011015,2026-06-09,PROD0027,WH05,94,5,0
INV0011016,2026-06-09,PROD0028,WH01,78,11,0
INV0011017,2026-06-09,PROD0028,WH02,71,6,0
INV0011018,2026-06-09,PROD0028,WH03,289,23,0
INV0011019,2026-06-09,PROD0028,WH04,233,26,0
INV0011020,2026-06-09,PROD0028,WH05,424,42,0
INV0011021,2026-06-09,PROD0029,WH01,79,6,0
INV0011022,2026-06-09,PROD0029,WH02,110,5,0
INV0011023,2026-06-09,PROD0029,WH03,246,36,0
INV0011024,2026-06-09,PROD0029,WH04,170,18,0
INV0011025,2026-06-09,PROD0029,WH05,104,9,0
INV0011026,2026-06-09,PROD0030,WH01,81,12,0
INV0011027,2026-06-09,PROD0030,WH02,148,2,0
INV0011028,2026-06-09,PROD0030,WH03,287,39,0
INV0011029,2026-06-09,PROD0030,WH04,124,18,0
INV0011030,2026-06-09,PROD0030,WH05,357,44,0
INV0011031,2026-06-09,PROD0031,WH01,264,6,0
INV0011032,2026-06-09,PROD0031,WH02,245,14,0
INV0011033,2026-06-09,PROD0031,WH03,125,7,0
INV0011034,2026-06-09,PROD0031,WH04,179,4,0
INV0011035,2026-06-09,PROD0031,WH05,315,30,0
INV0011036,2026-06-09,PROD0032,WH01,175,25,0
INV0011037,2026-06-09,PROD0032,WH02,287,29,0
INV0011038,2026-06-09,PROD0032,WH03,252,7,0
INV0011039,2026-06-09,PROD0032,WH04,182,22,0
INV0011040,2026-06-09,PROD0032,WH05,169,6,0
INV0011041,2026-06-09,PROD0033,WH01,139,8,0
INV0011042,2026-06-09,PROD0033,WH02,245,29,0
INV0011043,2026-06-09,PROD0033,WH03,86,0,0
INV0011044,2026-06-09,PROD0033,WH04,208,24,0
INV0011045,2026-06-09,PROD0033,WH05,88,10,0
INV0011046,2026-06-09,PROD0034,WH01,280,28,0
INV0011047,2026-06-09,PROD0034,WH02,79,2,0
INV0011048,2026-06-09,PROD0034,WH03,71,1,0
INV0011049,2026-06-09,PROD0034,WH04,46,3,0
INV0011050,2026-06-09,PROD0034,WH05,89,6,0
INV0011051,2026-06-09,PROD0035,WH01,148,18,0
INV0011052,2026-06-09,PROD0035,WH02,155,15,0
INV0011053,2026-06-09,PROD0035,WH03,35,5,0
INV0011054,2026-06-09,PROD0035,WH04,90,12,0
INV0011055,2026-06-09,PROD0035,WH05,263,20,0
INV0011056,2026-06-09,PROD0036,WH01,91,10,0
INV0011057,2026-06-09,PROD0036,WH02,47,2,0
INV0011058,2026-06-09,PROD0036,WH03,83,1,0
INV0011059,2026-06-09,PROD0036,WH04,144,21,0
INV0011060,2026-06-09,PROD0036,WH05,331,4,0
INV0011061,2026-06-09,PROD0037,WH01,75,9,0
INV0011062,2026-06-09,PROD0037,WH02,157,16,0
INV0011063,2026-06-09,PROD0037,WH03,101,10,0
INV0011064,2026-06-09,PROD0037,WH04,164,24,0
INV0011065,2026-06-09,PROD0037,WH05,82,7,0
INV0011066,2026-06-09,PROD0038,WH01,50,3,0
INV0011067,2026-06-09,PROD0038,WH02,52,8,0
INV0011068,2026-06-09,PROD0038,WH03,70,5,0
INV0011069,2026-06-09,PROD0038,WH04,207,18,0
INV0011070,2026-06-09,PROD0038,WH05,241,32,0
INV0011071,2026-06-09,PROD0039,WH01,105,7,0
INV0011072,2026-06-09,PROD0039,WH02,132,13,0
INV0011073,2026-06-09,PROD0039,WH03,192,28,0
INV0011074,2026-06-09,PROD0039,WH04,170,17,0
INV0011075,2026-06-09,PROD0039,WH05,316,35,0
INV0011076,2026-06-09,PROD0040,WH01,177,23,0
INV0011077,2026-06-09,PROD0040,WH02,226,22,0
INV0011078,2026-06-09,PROD0040,WH03,230,5,0
INV0011079,2026-06-09,PROD0040,WH04,279,36,0
INV0011080,2026-06-09,PROD0040,WH05,167,19,0
INV0011081,2026-06-09,PROD0041,WH01,37,3,0
INV0011082,2026-06-09,PROD0041,WH02,253,31,0
INV0011083,2026-06-09,PROD0041,WH03,107,10,0
INV0011084,2026-06-09,PROD0041,WH04,49,7,0
INV0011085,2026-06-09,PROD0041,WH05,390,10,0
INV0011086,2026-06-09,PROD0042,WH01,247,11,0
INV0011087,2026-06-09,PROD0042,WH02,27,2,0
INV0011088,2026-06-09,PROD0042,WH03,102,11,0
INV0011089,2026-06-09,PROD0042,WH04,51,6,0
INV0011090,2026-06-09,PROD0042,WH05,361,24,0
INV0011091,2026-06-09,PROD0043,WH01,185,10,0
INV0011092,2026-06-09,PROD0043,WH02,222,13,0
INV0011093,2026-06-09,PROD0043,WH03,32,0,0
INV0011094,2026-06-09,PROD0043,WH04,268,1,0
INV0011095,2026-06-09,PROD0043,WH05,417,40,0
INV0011096,2026-06-09,PROD0044,WH01,255,7,0
INV0011097,2026-06-09,PROD0044,WH02,92,9,0
INV0011098,2026-06-09,PROD0044,WH03,215,27,0
INV0011099,2026-06-09,PROD0044,WH04,4,0,0
INV0011100,2026-06-09,PROD0044,WH05,18,2,0
INV0011101,2026-06-09,PROD0045,WH01,38,2,0
INV0011102,2026-06-09,PROD0045,WH02,121,10,0
INV0011103,2026-06-09,PROD0045,WH03,24,1,0
INV0011104,2026-06-09,PROD0045,WH04,158,6,0
INV0011105,2026-06-09,PROD0045,WH05,249,6,0
INV0011106,2026-06-09,PROD0046,WH01,40,4,0
INV0011107,2026-06-09,PROD0046,WH02,220,27,0
INV0011108,2026-06-09,PROD0046,WH03,44,0,0
INV0011109,2026-06-09,PROD0046,WH04,232,9,0
INV0011110,2026-06-09,PROD0046,WH05,200,4,0
INV0011111,2026-06-09,PROD0047,WH01,86,0,0
INV0011112,2026-06-09,PROD0047,WH02,252,26,0
INV0011113,2026-06-09,PROD0047,WH03,89,6,0
INV0011114,2026-06-09,PROD0047,WH04,266,18,0
INV0011115,2026-06-09,PROD0047,WH05,263,36,0
INV0011116,2026-06-09,PROD0048,WH01,97,5,0
INV0011117,2026-06-09,PROD0048,WH02,186,16,0
INV0011118,2026-06-09,PROD0048,WH03,163,7,0
INV0011119,2026-06-09,PROD0048,WH04,265,30,0
INV0011120,2026-06-09,PROD0048,WH05,275,10,0
INV0011121,2026-06-09,PROD0049,WH01,271,12,0
INV0011122,2026-06-09,PROD0049,WH02,230,17,0
INV0011123,2026-06-09,PROD0049,WH03,122,3,0
INV0011124,2026-06-09,PROD0049,WH04,244,1,0
INV0011125,2026-06-09,PROD0049,WH05,92,10,0
INV0011126,2026-06-09,PROD0050,WH01,138,4,0
INV0011127,2026-06-09,PROD0050,WH02,110,2,0
INV0011128,2026-06-09,PROD0050,WH03,48,7,0
INV0011129,2026-06-09,PROD0050,WH04,74,6,0
INV0011130,2026-06-09,PROD0050,WH05,311,42,0
INV0011131,2026-06-09,PROD0051,WH01,280,32,0
INV0011132,2026-06-09,PROD0051,WH02,259,6,0
INV0011133,2026-06-09,PROD0051,WH03,123,12,0
INV0011134,2026-06-09,PROD0051,WH04,101,5,0
INV0011135,2026-06-09,PROD0051,WH05,346,26,0
INV0011136,2026-06-09,PROD0052,WH01,93,3,0
INV0011137,2026-06-09,PROD0052,WH02,112,5,0
INV0011138,2026-06-09,PROD0052,WH03,152,2,0
INV0011139,2026-06-09,PROD0052,WH04,123,3,0
INV0011140,2026-06-09,PROD0052,WH05,174,7,0
INV0011141,2026-06-09,PROD0053,WH01,112,11,0
INV0011142,2026-06-09,PROD0053,WH02,136,11,0
INV0011143,2026-06-09,PROD0053,WH03,292,34,0
INV0011144,2026-06-09,PROD0053,WH04,35,4,0
INV0011145,2026-06-09,PROD0053,WH05,269,16,0
INV0011146,2026-06-09,PROD0054,WH01,150,9,0
INV0011147,2026-06-09,PROD0054,WH02,231,2,0
INV0011148,2026-06-09,PROD0054,WH03,143,19,0
INV0011149,2026-06-09,PROD0054,WH04,17,1,0
INV0011150,2026-06-09,PROD0054,WH05,385,55,0
INV0011151,2026-06-09,PROD0055,WH01,106,14,0
INV0011152,2026-06-09,PROD0055,WH02,245,9,0
INV0011153,2026-06-09,PROD0055,WH03,254,14,0
INV0011154,2026-06-09,PROD0055,WH04,248,26,0
INV0011155,2026-06-09,PROD0055,WH05,198,2,0
INV0011156,2026-06-09,PROD0056,WH01,9,0,0
INV0011157,2026-06-09,PROD0056,WH02,256,30,0
INV0011158,2026-06-09,PROD0056,WH03,168,21,0
INV0011159,2026-06-09,PROD0056,WH04,52,7,0
INV0011160,2026-06-09,PROD0056,WH05,74,6,0
INV0011161,2026-06-09,PROD0057,WH01,130,12,0
INV0011162,2026-06-09,PROD0057,WH02,201,2,0
INV0011163,2026-06-09,PROD0057,WH03,293,8,0
INV0011164,2026-06-09,PROD0057,WH04,150,22,0
INV0011165,2026-06-09,PROD0057,WH05,120,17,0
INV0011166,2026-06-09,PROD0058,WH01,285,35,0
INV0011167,2026-06-09,PROD0058,WH02,287,35,0
INV0011168,2026-06-09,PROD0058,WH03,160,6,0
INV0011169,2026-06-09,PROD0058,WH04,86,10,0
INV0011170,2026-06-09,PROD0058,WH05,168,17,0
INV0011171,2026-06-09,PROD0059,WH01,226,21,0
INV0011172,2026-06-09,PROD0059,WH02,183,27,0
INV0011173,2026-06-09,PROD0059,WH03,156,18,0
INV0011174,2026-06-09,PROD0059,WH04,246,14,0
INV0011175,2026-06-09,PROD0059,WH05,214,9,0
INV0011176,2026-06-09,PROD0060,WH01,96,14,0
INV0011177,2026-06-09,PROD0060,WH02,197,23,0
INV0011178,2026-06-09,PROD0060,WH03,287,6,0
INV0011179,2026-06-09,PROD0060,WH04,229,22,0
INV0011180,2026-06-09,PROD0060,WH05,134,10,0
INV0011181,2026-06-09,PROD0061,WH01,251,34,0
INV0011182,2026-06-09,PROD0061,WH02,111,4,0
INV0011183,2026-06-09,PROD0061,WH03,21,0,0
INV0011184,2026-06-09,PROD0061,WH04,5,0,10
INV0011185,2026-06-09,PROD0061,WH05,305,40,0
INV0011186,2026-06-09,PROD0062,WH01,127,18,0
INV0011187,2026-06-09,PROD0062,WH02,146,8,0
INV0011188,2026-06-09,PROD0062,WH03,80,0,0
INV0011189,2026-06-09,PROD0062,WH04,252,13,0
INV0011190,2026-06-09,PROD0062,WH05,269,27,0
INV0011191,2026-06-09,PROD0063,WH01,135,8,0
INV0011192,2026-06-09,PROD0063,WH02,137,7,0
INV0011193,2026-06-09,PROD0063,WH03,137,9,0
INV0011194,2026-06-09,PROD0063,WH04,179,23,0
INV0011195,2026-06-09,PROD0063,WH05,302,19,0
INV0011196,2026-06-09,PROD0064,WH01,153,3,0
INV0011197,2026-06-09,PROD0064,WH02,208,9,0
INV0011198,2026-06-09,PROD0064,WH03,233,29,0
INV0011199,2026-06-09,PROD0064,WH04,75,9,0
INV0011200,2026-06-09,PROD0064,WH05,241,35,0
INV0011201,2026-06-09,PROD0065,WH01,225,17,0
INV0011202,2026-06-09,PROD0065,WH02,102,3,0
INV0011203,2026-06-09,PROD0065,WH03,69,9,0
INV0011204,2026-06-09,PROD0065,WH04,105,8,0
INV0011205,2026-06-09,PROD0065,WH05,189,4,0
INV0011206,2026-06-09,PROD0066,WH01,284,10,0
INV0011207,2026-06-09,PROD0066,WH02,142,21,0
INV0011208,2026-06-09,PROD0066,WH03,61,5,0
INV0011209,2026-06-09,PROD0066,WH04,139,15,0
INV0011210,2026-06-09,PROD0066,WH05,85,11,0
INV0011211,2026-06-09,PROD0067,WH01,63,0,0
INV0011212,2026-06-09,PROD0067,WH02,108,7,0
INV0011213,2026-06-09,PROD0067,WH03,105,14,0
INV0011214,2026-06-09,PROD0067,WH04,235,32,0
INV0011215,2026-06-09,PROD0067,WH05,397,54,0
INV0011216,2026-06-09,PROD0068,WH01,262,35,0
INV0011217,2026-06-09,PROD0068,WH02,47,1,0
INV0011218,2026-06-09,PROD0068,WH03,134,20,0
INV0011219,2026-06-09,PROD0068,WH04,25,3,0
INV0011220,2026-06-09,PROD0068,WH05,186,24,0
INV0011221,2026-06-09,PROD0069,WH01,146,1,0
INV0011222,2026-06-09,PROD0069,WH02,136,10,0
INV0011223,2026-06-09,PROD0069,WH03,79,11,0
INV0011224,2026-06-09,PROD0069,WH04,251,37,0
INV0011225,2026-06-09,PROD0069,WH05,211,2,0
INV0011226,2026-06-09,PROD0070,WH01,128,18,0
INV0011227,2026-06-09,PROD0070,WH02,179,19,0
INV0011228,2026-06-09,PROD0070,WH03,158,20,0
INV0011229,2026-06-09,PROD0070,WH04,230,6,0
INV0011230,2026-06-09,PROD0070,WH05,309,26,0
INV0011231,2026-06-09,PROD0071,WH01,171,7,0
INV0011232,2026-06-09,PROD0071,WH02,146,7,0
INV0011233,2026-06-09,PROD0071,WH03,139,10,0
INV0011234,2026-06-09,PROD0071,WH04,213,11,0
INV0011235,2026-06-09,PROD0071,WH05,78,8,0
INV0011236,2026-06-09,PROD0072,WH01,268,40,0
INV0011237,2026-06-09,PROD0072,WH02,60,1,0
INV0011238,2026-06-09,PROD0072,WH03,146,4,0
INV0011239,2026-06-09,PROD0072,WH04,53,2,0
INV0011240,2026-06-09,PROD0072,WH05,68,10,0
INV0011241,2026-06-09,PROD0073,WH01,48,7,0
INV0011242,2026-06-09,PROD0073,WH02,288,41,0
INV0011243,2026-06-09,PROD0073,WH03,48,6,0
INV0011244,2026-06-09,PROD0073,WH04,281,26,0
INV0011245,2026-06-09,PROD0073,WH05,279,8,0
INV0011246,2026-06-09,PROD0074,WH01,197,14,0
INV0011247,2026-06-09,PROD0074,WH02,96,3,0
INV0011248,2026-06-09,PROD0074,WH03,144,14,0
INV0011249,2026-06-09,PROD0074,WH04,202,10,0
INV0011250,2026-06-09,PROD0074,WH05,256,38,0
INV0011251,2026-06-09,PROD0075,WH01,42,4,0
INV0011252,2026-06-09,PROD0075,WH02,54,2,0
INV0011253,2026-06-09,PROD0075,WH03,123,18,0
INV0011254,2026-06-09,PROD0075,WH04,97,6,0
INV0011255,2026-06-09,PROD0075,WH05,148,17,0
INV0011256,2026-06-09,PROD0076,WH01,160,11,0
INV0011257,2026-06-09,PROD0076,WH02,86,12,0
INV0011258,2026-06-09,PROD0076,WH03,198,23,0
INV0011259,2026-06-09,PROD0076,WH04,63,7,0
INV0011260,2026-06-09,PROD0076,WH05,157,12,0
INV0011261,2026-06-09,PROD0077,WH01,82,10,0
INV0011262,2026-06-09,PROD0077,WH02,247,18,0
INV0011263,2026-06-09,PROD0077,WH03,167,9,0
INV0011264,2026-06-09,PROD0077,WH04,119,4,0
INV0011265,2026-06-09,PROD0077,WH05,129,7,0
INV0011266,2026-06-09,PROD0078,WH01,216,26,0
INV0011267,2026-06-09,PROD0078,WH02,149,21,0
INV0011268,2026-06-09,PROD0078,WH03,54,6,0
INV0011269,2026-06-09,PROD0078,WH04,139,7,0
INV0011270,2026-06-09,PROD0078,WH05,422,24,0
INV0011271,2026-06-09,PROD0079,WH01,81,3,0
INV0011272,2026-06-09,PROD0079,WH02,180,0,0
INV0011273,2026-06-09,PROD0079,WH03,196,22,0
INV0011274,2026-06-09,PROD0079,WH04,154,18,0
INV0011275,2026-06-09,PROD0079,WH05,424,34,0
INV0011276,2026-06-09,PROD0080,WH01,123,18,0
INV0011277,2026-06-09,PROD0080,WH02,284,5,0
INV0011278,2026-06-09,PROD0080,WH03,202,29,0
INV0011279,2026-06-09,PROD0080,WH04,205,19,0
INV0011280,2026-06-09,PROD0080,WH05,332,19,0
INV0011281,2026-06-09,PROD0081,WH01,65,9,0
INV0011282,2026-06-09,PROD0081,WH02,65,7,0
INV0011283,2026-06-09,PROD0081,WH03,177,8,0
INV0011284,2026-06-09,PROD0081,WH04,80,10,0
INV0011285,2026-06-09,PROD0081,WH05,56,2,0
INV0011286,2026-06-09,PROD0082,WH01,50,0,0
INV0011287,2026-06-09,PROD0082,WH02,189,17,0
INV0011288,2026-06-09,PROD0082,WH03,16,0,0
INV0011289,2026-06-09,PROD0082,WH04,106,9,0
INV0011290,2026-06-09,PROD0082,WH05,255,10,0
INV0011291,2026-06-09,PROD0083,WH01,55,6,0
INV0011292,2026-06-09,PROD0083,WH02,161,2,0
INV0011293,2026-06-09,PROD0083,WH03,80,8,0
INV0011294,2026-06-09,PROD0083,WH04,94,6,0
INV0011295,2026-06-09,PROD0083,WH05,62,4,0
INV0011296,2026-06-09,PROD0084,WH01,92,3,0
INV0011297,2026-06-09,PROD0084,WH02,268,14,0
INV0011298,2026-06-09,PROD0084,WH03,40,4,0
INV0011299,2026-06-09,PROD0084,WH04,222,32,0
INV0011300,2026-06-09,PROD0084,WH05,178,9,0
INV0011301,2026-06-09,PROD0085,WH01,206,28,0
INV0011302,2026-06-09,PROD0085,WH02,95,12,0
INV0011303,2026-06-09,PROD0085,WH03,112,4,0
INV0011304,2026-06-09,PROD0085,WH04,112,12,0
INV0011305,2026-06-09,PROD0085,WH05,289,22,0
INV0011306,2026-06-09,PROD0086,WH01,80,2,0
INV0011307,2026-06-09,PROD0086,WH02,223,6,0
INV0011308,2026-06-09,PROD0086,WH03,153,20,0
INV0011309,2026-06-09,PROD0086,WH04,133,9,0
INV0011310,2026-06-09,PROD0086,WH05,65,5,0
INV0011311,2026-06-09,PROD0087,WH01,35,3,0
INV0011312,2026-06-09,PROD0087,WH02,196,25,0
INV0011313,2026-06-09,PROD0087,WH03,136,5,0
INV0011314,2026-06-09,PROD0087,WH04,174,4,0
INV0011315,2026-06-09,PROD0087,WH05,353,36,0
INV0011316,2026-06-09,PROD0088,WH01,53,1,0
INV0011317,2026-06-09,PROD0088,WH02,66,2,0
INV0011318,2026-06-09,PROD0088,WH03,240,32,0
INV0011319,2026-06-09,PROD0088,WH04,55,1,0
INV0011320,2026-06-09,PROD0088,WH05,386,41,0
